"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Untrustworthy","None",NA,9
2,"Trustworthy","2",1.1509778000036,12
3,"Untrustworthy","2",1.50200510000286,6
4,"Untrustworthy","2",2.11715370000456,6
5,"Neutral","2",1.70050560000527,12
6,"Untrustworthy","1",1.6506262000039,9
7,"Neutral","3",1.35049529999378,15
8,"Untrustworthy","1",1.50048599998991,9
9,"Trustworthy","None",NA,9
10,"Neutral","3",1.16745800001081,15
11,"Neutral","4",2.70058669999707,0
12,"Untrustworthy","1",1.06730450000032,9
13,"Neutral","3",1.63367049999943,3
14,"Trustworthy","3",1.15055069999653,15
15,"Neutral","2",2.08402149999165,12
16,"Neutral","2",1.78388619999168,12
17,"Untrustworthy","2",0.935203000000911,6
18,"Neutral","2",1.4672692999884,12
19,"Trustworthy","3",0.983895800003665,15
20,"Untrustworthy","1",1.00031649999437,9
21,"Neutral","2",1.20052070000384,12
22,"Untrustworthy","1",0.933907700004056,9
23,"Neutral","2",1.73400579999725,12
24,"Trustworthy","2",1.01703560000169,12
25,"Trustworthy","3",1.01694120001048,15
26,"Untrustworthy","1",0.883871199999703,9
27,"Trustworthy","3",0.833903999999166,15
28,"Neutral","4",1.23397560000012,0
29,"Neutral","3",1.83376480000152,3
30,"Trustworthy","4",1.51706539999577,18
31,"Untrustworthy","1",0.835055199990165,9
32,"Trustworthy","4",1.36671099999512,18
33,"Trustworthy","4",1.13372720000916,18
34,"Trustworthy","4",1.23372940000263,18
35,"Untrustworthy","2",1.80054510000627,6
36,"Trustworthy","4",1.78366630000528,18
37,"Untrustworthy","1",0.950523400009843,9
38,"Trustworthy","4",1.11887980000756,18
39,"Neutral","2",0.800458999990951,6
40,"Untrustworthy","1",0.800389500000165,9
41,"Untrustworthy","1",0.967002499994123,9
42,"Trustworthy","4",0.86712379999517,18
43,"Neutral","1",0.88381610000215,9
44,"Neutral","1",1.10045189999801,9
45,"Trustworthy","4",0.917158500000369,18
